"dteday","season","yr","mnth","hr","holiday","weekday","workingday","cnt","weathersit","temp","atemp","hum","windspeed"
"2011-10-31","winter",0,10,21,0,1,1,116,"Misty",0.36,0.3485,0.76,0.194
"2011-10-31","winter",0,10,22,0,1,1,85,"Misty",0.36,0.3485,0.76,0.194
"2011-10-31","winter",0,10,23,0,1,1,52,"Misty",0.36,0.3485,0.76,0.194
"2011-11-01","winter",0,11,0,0,2,1,21,"Misty",0.36,0.3485,0.87,0.1642
"2011-11-01","winter",0,11,1,0,2,1,11,"ClearOrPartlyCloudy",0.36,0.3485,0.81,0.1343
"2011-11-01","winter",0,11,2,0,2,1,4,"Misty",0.36,0.3485,0.81,0.1642
"2011-11-01","winter",0,11,3,0,2,1,6,"Misty",0.36,0.3485,0.81,0.1343
"2011-11-01","winter",0,11,4,0,2,1,8,"ClearOrPartlyCloudy",0.34,0.3182,0.81,0.2239
"2011-11-01","winter",0,11,5,0,2,1,18,"ClearOrPartlyCloudy",0.32,0.3182,0.81,0.194
"2011-11-01","winter",0,11,6,0,2,1,93,"ClearOrPartlyCloudy",0.32,0.3182,0.81,0.194
"2011-11-01","winter",0,11,7,0,2,1,254,"ClearOrPartlyCloudy",0.34,0.3333,0.76,0.194
"2011-11-01","winter",0,11,8,0,2,1,419,"ClearOrPartlyCloudy",0.36,0.3333,0.71,0.2537
"2011-11-01","winter",0,11,9,0,2,1,222,"ClearOrPartlyCloudy",0.4,0.4091,0.66,0.1642
"2011-11-01","winter",0,11,10,0,2,1,135,"ClearOrPartlyCloudy",0.44,0.4394,0.62,0.1343
"2011-11-01","winter",0,11,11,0,2,1,117,"ClearOrPartlyCloudy",0.46,0.4545,0.63,0.1045
"2011-11-01","winter",0,11,12,0,2,1,176,"ClearOrPartlyCloudy",0.5,0.4848,0.48,0.0896
"2011-11-01","winter",0,11,13,0,2,1,167,"ClearOrPartlyCloudy",0.48,0.4697,0.55,0.194
"2011-11-01","winter",0,11,14,0,2,1,150,"ClearOrPartlyCloudy",0.5,0.4848,0.48,0.2537
"2011-11-01","winter",0,11,15,0,2,1,186,"ClearOrPartlyCloudy",0.5,0.4848,0.45,0.1343
"2011-11-01","winter",0,11,16,0,2,1,298,"ClearOrPartlyCloudy",0.48,0.4697,0.44,0.1642
"2011-11-01","winter",0,11,17,0,2,1,506,"ClearOrPartlyCloudy",0.44,0.4394,0.54,0.1642
"2011-11-01","winter",0,11,18,0,2,1,460,"ClearOrPartlyCloudy",0.42,0.4242,0.58,0.1045
"2011-11-01","winter",0,11,19,0,2,1,313,"ClearOrPartlyCloudy",0.42,0.4242,0.58,0.0896
"2011-11-01","winter",0,11,20,0,2,1,209,"ClearOrPartlyCloudy",0.4,0.4091,0.71,0
"2011-11-01","winter",0,11,21,0,2,1,127,"ClearOrPartlyCloudy",0.36,0.3788,0.81,0
"2011-11-01","winter",0,11,22,0,2,1,96,"ClearOrPartlyCloudy",0.36,0.3788,0.81,0
"2011-11-01","winter",0,11,23,0,2,1,72,"ClearOrPartlyCloudy",0.34,0.3636,0.87,0
"2011-11-02","winter",0,11,0,0,3,1,19,"ClearOrPartlyCloudy",0.32,0.3485,0.87,0
"2011-11-02","winter",0,11,1,0,3,1,10,"ClearOrPartlyCloudy",0.3,0.3333,0.87,0
"2011-11-02","winter",0,11,2,0,3,1,2,"ClearOrPartlyCloudy",0.3,0.3333,0.87,0
"2011-11-02","winter",0,11,3,0,3,1,2,"ClearOrPartlyCloudy",0.3,0.3333,0.75,0
"2011-11-02","winter",0,11,4,0,3,1,4,"ClearOrPartlyCloudy",0.3,0.3333,0.87,0
"2011-11-02","winter",0,11,5,0,3,1,27,"ClearOrPartlyCloudy",0.3,0.3333,0.81,0
"2011-11-02","winter",0,11,6,0,3,1,92,"ClearOrPartlyCloudy",0.3,0.3333,0.81,0
"2011-11-02","winter",0,11,7,0,3,1,251,"ClearOrPartlyCloudy",0.3,0.3333,0.81,0
"2011-11-02","winter",0,11,8,0,3,1,472,"ClearOrPartlyCloudy",0.32,0.3485,0.87,0
"2011-11-02","winter",0,11,9,0,3,1,228,"ClearOrPartlyCloudy",0.34,0.3636,0.87,0
"2011-11-02","winter",0,11,10,0,3,1,133,"ClearOrPartlyCloudy",0.4,0.4091,0.71,0.0896
"2011-11-02","winter",0,11,11,0,3,1,144,"ClearOrPartlyCloudy",0.42,0.4242,0.71,0.1343
"2011-11-02","winter",0,11,12,0,3,1,189,"ClearOrPartlyCloudy",0.46,0.4545,0.55,0.1642
"2011-11-02","winter",0,11,13,0,3,1,161,"ClearOrPartlyCloudy",0.48,0.4697,0.48,0.1642
"2011-11-02","winter",0,11,14,0,3,1,172,"ClearOrPartlyCloudy",0.5,0.4848,0.45,0.1642
"2011-11-02","winter",0,11,15,0,3,1,187,"ClearOrPartlyCloudy",0.48,0.4697,0.51,0.1642
"2011-11-02","winter",0,11,16,0,3,1,266,"ClearOrPartlyCloudy",0.48,0.4697,0.51,0.1045
"2011-11-02","winter",0,11,17,0,3,1,553,"ClearOrPartlyCloudy",0.44,0.4394,0.62,0.194
"2011-11-02","winter",0,11,18,0,3,1,479,"ClearOrPartlyCloudy",0.42,0.4242,0.71,0.1642
"2011-11-02","winter",0,11,19,0,3,1,282,"ClearOrPartlyCloudy",0.4,0.4091,0.76,0.1343
"2011-11-02","winter",0,11,20,0,3,1,182,"ClearOrPartlyCloudy",0.4,0.4091,0.66,0.1343
"2011-11-02","winter",0,11,21,0,3,1,168,"ClearOrPartlyCloudy",0.38,0.3939,0.71,0.1343
"2011-11-02","winter",0,11,22,0,3,1,106,"ClearOrPartlyCloudy",0.36,0.3485,0.71,0.1343
"2011-11-02","winter",0,11,23,0,3,1,57,"ClearOrPartlyCloudy",0.36,0.3636,0.76,0.0896
"2011-11-03","winter",0,11,0,0,4,1,31,"ClearOrPartlyCloudy",0.36,0.3636,0.76,0.0896
"2011-11-03","winter",0,11,1,0,4,1,15,"ClearOrPartlyCloudy",0.34,0.3333,0.81,0.1343
"2011-11-03","winter",0,11,2,0,4,1,7,"ClearOrPartlyCloudy",0.34,0.3333,0.76,0.1343
"2011-11-03","winter",0,11,3,0,4,1,5,"ClearOrPartlyCloudy",0.34,0.3333,0.81,0.1343
"2011-11-03","winter",0,11,4,0,4,1,4,"ClearOrPartlyCloudy",0.32,0.3333,0.81,0.0896
"2011-11-03","winter",0,11,5,0,4,1,28,"ClearOrPartlyCloudy",0.32,0.3333,0.81,0.1343
"2011-11-03","winter",0,11,6,0,4,1,99,"ClearOrPartlyCloudy",0.34,0.3333,0.76,0.194
"2011-11-03","winter",0,11,7,0,4,1,292,"Misty",0.32,0.3333,0.81,0.0896
"2011-11-03","winter",0,11,8,0,4,1,402,"Misty",0.34,0.3485,0.81,0.0896
"2011-11-03","winter",0,11,9,0,4,1,164,"Misty",0.36,0.3485,0.81,0.194
"2011-11-03","winter",0,11,10,0,4,1,110,"Misty",0.4,0.4091,0.76,0.194
"2011-11-03","winter",0,11,11,0,4,1,120,"ClearOrPartlyCloudy",0.44,0.4394,0.67,0.194
"2011-11-03","winter",0,11,12,0,4,1,179,"ClearOrPartlyCloudy",0.5,0.4848,0.51,0.194
"2011-11-03","winter",0,11,13,0,4,1,169,"Misty",0.52,0.5,0.48,0.2537
"2011-11-03","winter",0,11,14,0,4,1,152,"ClearOrPartlyCloudy",0.52,0.5,0.52,0.1642
"2011-11-03","winter",0,11,15,0,4,1,162,"ClearOrPartlyCloudy",0.52,0.5,0.52,0.1642
"2011-11-03","winter",0,11,16,0,4,1,267,"ClearOrPartlyCloudy",0.52,0.5,0.48,0.194
"2011-11-03","winter",0,11,17,0,4,1,498,"ClearOrPartlyCloudy",0.48,0.4697,0.55,0.0896
"2011-11-03","winter",0,11,18,0,4,1,433,"ClearOrPartlyCloudy",0.46,0.4545,0.63,0.1343
"2011-11-03","winter",0,11,19,0,4,1,252,"ClearOrPartlyCloudy",0.44,0.4394,0.67,0.0896
"2011-11-03","winter",0,11,20,0,4,1,209,"ClearOrPartlyCloudy",0.42,0.4242,0.71,0.1045
"2011-11-03","winter",0,11,21,0,4,1,144,"ClearOrPartlyCloudy",0.4,0.4091,0.76,0.1343
"2011-11-03","winter",0,11,22,0,4,1,137,"ClearOrPartlyCloudy",0.4,0.4091,0.82,0
"2011-11-03","winter",0,11,23,0,4,1,95,"ClearOrPartlyCloudy",0.4,0.4091,0.82,0.0896
"2011-11-04","winter",0,11,0,0,5,1,43,"Misty",0.4,0.4091,0.82,0
"2011-11-04","winter",0,11,1,0,5,1,17,"Misty",0.4,0.4091,0.82,0
"2011-11-04","winter",0,11,2,0,5,1,10,"Misty",0.4,0.4091,0.76,0
"2011-11-04","winter",0,11,3,0,5,1,8,"Misty",0.38,0.3939,0.87,0.1642
"2011-11-04","winter",0,11,4,0,5,1,7,"Misty",0.38,0.3939,0.87,0.0896
"2011-11-04","winter",0,11,5,0,5,1,23,"Misty",0.38,0.3939,0.87,0
"2011-11-04","winter",0,11,6,0,5,1,66,"Misty",0.38,0.3939,0.87,0.0896
"2011-11-04","winter",0,11,7,0,5,1,245,"Misty",0.4,0.4091,0.86,0.2239
"2011-11-04","winter",0,11,8,0,5,1,395,"Misty",0.4,0.4091,0.87,0.3582
"2011-11-04","winter",0,11,9,0,5,1,254,"Misty",0.42,0.4242,0.71,0.4627
"2011-11-04","winter",0,11,10,0,5,1,134,"Misty",0.42,0.4242,0.71,0.3284
"2011-11-04","winter",0,11,11,0,5,1,162,"Misty",0.44,0.4394,0.67,0.4478
"2011-11-04","winter",0,11,12,0,5,1,197,"Misty",0.48,0.4697,0.55,0.4925
"2011-11-04","winter",0,11,13,0,5,1,194,"ClearOrPartlyCloudy",0.44,0.4394,0.51,0.4179
"2011-11-04","winter",0,11,14,0,5,1,201,"ClearOrPartlyCloudy",0.44,0.4394,0.47,0.2985
"2011-11-04","winter",0,11,15,0,5,1,237,"ClearOrPartlyCloudy",0.46,0.4545,0.44,0.3881
"2011-11-04","winter",0,11,16,0,5,1,290,"ClearOrPartlyCloudy",0.46,0.4545,0.36,0.3881
"2011-11-04","winter",0,11,17,0,5,1,480,"ClearOrPartlyCloudy",0.42,0.4242,0.38,0.3582
"2011-11-04","winter",0,11,18,0,5,1,374,"ClearOrPartlyCloudy",0.42,0.4242,0.32,0.4627
"2011-11-04","winter",0,11,19,0,5,1,196,"ClearOrPartlyCloudy",0.4,0.4091,0.37,0.3582
"2011-11-04","winter",0,11,20,0,5,1,186,"ClearOrPartlyCloudy",0.36,0.3333,0.43,0.2836
"2011-11-04","winter",0,11,21,0,5,1,123,"ClearOrPartlyCloudy",0.34,0.3182,0.46,0.2537
"2011-11-04","winter",0,11,22,0,5,1,115,"ClearOrPartlyCloudy",0.34,0.303,0.46,0.3284
"2011-11-04","winter",0,11,23,0,5,1,89,"ClearOrPartlyCloudy",0.32,0.303,0.49,0.3284
"2011-11-05","winter",0,11,0,0,6,0,52,"ClearOrPartlyCloudy",0.32,0.2879,0.45,0.3582
"2011-11-05","winter",0,11,1,0,6,0,62,"ClearOrPartlyCloudy",0.32,0.303,0.45,0.2985
"2011-11-05","winter",0,11,2,0,6,0,31,"ClearOrPartlyCloudy",0.3,0.2727,0.52,0.3284
"2011-11-05","winter",0,11,3,0,6,0,8,"ClearOrPartlyCloudy",0.3,0.2727,0.52,0.2985
"2011-11-05","winter",0,11,4,0,6,0,8,"ClearOrPartlyCloudy",0.28,0.2576,0.56,0.3284
"2011-11-05","winter",0,11,5,0,6,0,2,"ClearOrPartlyCloudy",0.26,0.2273,0.6,0.3284
"2011-11-05","winter",0,11,6,0,6,0,23,"ClearOrPartlyCloudy",0.26,0.2424,0.6,0.2537
"2011-11-05","winter",0,11,7,0,6,0,34,"ClearOrPartlyCloudy",0.26,0.2424,0.6,0.2836
"2011-11-05","winter",0,11,8,0,6,0,84,"ClearOrPartlyCloudy",0.28,0.2576,0.56,0.3284
"2011-11-05","winter",0,11,9,0,6,0,141,"ClearOrPartlyCloudy",0.3,0.2727,0.56,0.2985
"2011-11-05","winter",0,11,10,0,6,0,227,"ClearOrPartlyCloudy",0.32,0.303,0.53,0.2537
"2011-11-05","winter",0,11,11,0,6,0,238,"ClearOrPartlyCloudy",0.36,0.3636,0.46,0.1045
"2011-11-05","winter",0,11,12,0,6,0,372,"ClearOrPartlyCloudy",0.36,0.3485,0.46,0.1642
"2011-11-05","winter",0,11,13,0,6,0,355,"ClearOrPartlyCloudy",0.4,0.4091,0.37,0.1045
"2011-11-05","winter",0,11,14,0,6,0,386,"ClearOrPartlyCloudy",0.42,0.4242,0.35,0.1343
"2011-11-05","winter",0,11,15,0,6,0,343,"ClearOrPartlyCloudy",0.4,0.4091,0.37,0.194
"2011-11-05","winter",0,11,16,0,6,0,335,"ClearOrPartlyCloudy",0.4,0.4091,0.4,0.2239
"2011-11-05","winter",0,11,17,0,6,0,334,"ClearOrPartlyCloudy",0.38,0.3939,0.4,0.1642
"2011-11-05","winter",0,11,18,0,6,0,237,"ClearOrPartlyCloudy",0.36,0.3636,0.5,0.0896
"2011-11-05","winter",0,11,19,0,6,0,204,"ClearOrPartlyCloudy",0.34,0.3636,0.53,0
"2011-11-05","winter",0,11,20,0,6,0,165,"ClearOrPartlyCloudy",0.32,0.3485,0.66,0
"2011-11-05","winter",0,11,21,0,6,0,118,"ClearOrPartlyCloudy",0.32,0.3485,0.66,0
"2011-11-05","winter",0,11,22,0,6,0,82,"ClearOrPartlyCloudy",0.3,0.3333,0.65,0
"2011-11-05","winter",0,11,23,0,6,0,85,"ClearOrPartlyCloudy",0.28,0.3182,0.7,0
"2011-11-06","winter",0,11,0,0,0,0,75,"ClearOrPartlyCloudy",0.28,0.3182,0.75,0
"2011-11-06","winter",0,11,1,0,0,0,115,"ClearOrPartlyCloudy",0.26,0.303,0.81,0
"2011-11-06","winter",0,11,2,0,0,0,29,"ClearOrPartlyCloudy",0.26,0.303,0.81,0
"2011-11-06","winter",0,11,3,0,0,0,9,"ClearOrPartlyCloudy",0.24,0.2879,0.87,0
"2011-11-06","winter",0,11,4,0,0,0,6,"ClearOrPartlyCloudy",0.24,0.2879,0.87,0
"2011-11-06","winter",0,11,5,0,0,0,5,"ClearOrPartlyCloudy",0.24,0.2424,0.87,0.1343
"2011-11-06","winter",0,11,6,0,0,0,16,"ClearOrPartlyCloudy",0.26,0.2879,0.81,0.0896
"2011-11-06","winter",0,11,7,0,0,0,28,"ClearOrPartlyCloudy",0.26,0.2727,0.87,0.1045
"2011-11-06","winter",0,11,8,0,0,0,90,"Misty",0.28,0.303,0.87,0.0896
"2011-11-06","winter",0,11,9,0,0,0,170,"Misty",0.3,0.3182,0.75,0.0896
"2011-11-06","winter",0,11,10,0,0,0,262,"ClearOrPartlyCloudy",0.36,0.3636,0.66,0.0896
"2011-11-06","winter",0,11,11,0,0,0,320,"ClearOrPartlyCloudy",0.42,0.4242,0.58,0.0896
"2011-11-06","winter",0,11,12,0,0,0,346,"ClearOrPartlyCloudy",0.44,0.4394,0.54,0
"2011-11-06","winter",0,11,13,0,0,0,314,"ClearOrPartlyCloudy",0.46,0.4545,0.51,0.1642
"2011-11-06","winter",0,11,14,0,0,0,320,"ClearOrPartlyCloudy",0.46,0.4545,0.55,0.194
"2011-11-06","winter",0,11,15,0,0,0,306,"ClearOrPartlyCloudy",0.48,0.4697,0.51,0.194
"2011-11-06","winter",0,11,16,0,0,0,347,"ClearOrPartlyCloudy",0.46,0.4545,0.55,0.2239
"2011-11-06","winter",0,11,17,0,0,0,256,"ClearOrPartlyCloudy",0.44,0.4394,0.62,0.1642
"2011-11-06","winter",0,11,18,0,0,0,185,"ClearOrPartlyCloudy",0.42,0.4242,0.71,0.1045
"2011-11-06","winter",0,11,19,0,0,0,151,"ClearOrPartlyCloudy",0.38,0.3939,0.76,0.194
"2011-11-06","winter",0,11,20,0,0,0,116,"ClearOrPartlyCloudy",0.36,0.3636,0.81,0.1045
"2011-11-06","winter",0,11,21,0,0,0,88,"ClearOrPartlyCloudy",0.36,0.3636,0.81,0.0896
"2011-11-06","winter",0,11,22,0,0,0,45,"ClearOrPartlyCloudy",0.36,0.3788,0.87,0
"2011-11-06","winter",0,11,23,0,0,0,50,"ClearOrPartlyCloudy",0.34,0.3485,0.87,0.0896
"2011-11-07","winter",0,11,0,0,1,1,15,"ClearOrPartlyCloudy",0.34,0.3636,0.87,0
"2011-11-07","winter",0,11,1,0,1,1,8,"ClearOrPartlyCloudy",0.34,0.3636,0.87,0
"2011-11-07","winter",0,11,2,0,1,1,2,"ClearOrPartlyCloudy",0.32,0.3485,0.93,0
"2011-11-07","winter",0,11,3,0,1,1,3,"ClearOrPartlyCloudy",0.32,0.3485,0.93,0
"2011-11-07","winter",0,11,4,0,1,1,6,"ClearOrPartlyCloudy",0.32,0.3485,0.93,0
"2011-11-07","winter",0,11,5,0,1,1,26,"ClearOrPartlyCloudy",0.3,0.3333,0.93,0
"2011-11-07","winter",0,11,6,0,1,1,99,"Misty",0.28,0.3182,0.93,0
"2011-11-07","winter",0,11,7,0,1,1,311,"Misty",0.28,0.3182,0.93,0
"2011-11-07","winter",0,11,8,0,1,1,410,"Misty",0.3,0.3182,1,0.0896
"2011-11-07","winter",0,11,9,0,1,1,174,"Misty",0.34,0.3333,1,0.1343
"2011-11-07","winter",0,11,10,0,1,1,123,"ClearOrPartlyCloudy",0.36,0.3485,0.93,0.1343
"2011-11-07","winter",0,11,11,0,1,1,128,"ClearOrPartlyCloudy",0.42,0.4242,0.77,0.1045
"2011-11-07","winter",0,11,12,0,1,1,179,"ClearOrPartlyCloudy",0.46,0.4545,0.67,0
"2011-11-07","winter",0,11,13,0,1,1,189,"ClearOrPartlyCloudy",0.54,0.5152,0.49,0.0896
"2011-11-07","winter",0,11,14,0,1,1,145,"ClearOrPartlyCloudy",0.56,0.5303,0.37,0.1642
"2011-11-07","winter",0,11,15,0,1,1,170,"ClearOrPartlyCloudy",0.56,0.5303,0.37,0.1045
"2011-11-07","winter",0,11,16,0,1,1,295,"ClearOrPartlyCloudy",0.52,0.5,0.45,0
"2011-11-07","winter",0,11,17,0,1,1,528,"ClearOrPartlyCloudy",0.5,0.4848,0.45,0.1642
"2011-11-07","winter",0,11,18,0,1,1,425,"ClearOrPartlyCloudy",0.46,0.4545,0.59,0.1045
"2011-11-07","winter",0,11,19,0,1,1,300,"ClearOrPartlyCloudy",0.46,0.4545,0.59,0
"2011-11-07","winter",0,11,20,0,1,1,204,"ClearOrPartlyCloudy",0.4,0.4091,0.71,0
"2011-11-07","winter",0,11,21,0,1,1,139,"ClearOrPartlyCloudy",0.38,0.3939,0.82,0.1045
"2011-11-07","winter",0,11,22,0,1,1,108,"ClearOrPartlyCloudy",0.36,0.3636,0.81,0.0896
"2011-11-07","winter",0,11,23,0,1,1,48,"ClearOrPartlyCloudy",0.36,0.3636,0.87,0.0896
"2011-11-08","winter",0,11,0,0,2,1,18,"ClearOrPartlyCloudy",0.34,0.3485,0.87,0.0896
"2011-11-08","winter",0,11,1,0,2,1,11,"ClearOrPartlyCloudy",0.32,0.3333,0.93,0.1045
"2011-11-08","winter",0,11,2,0,2,1,1,"ClearOrPartlyCloudy",0.32,0.3485,0.87,0
"2011-11-08","winter",0,11,3,0,2,1,3,"ClearOrPartlyCloudy",0.32,0.3485,0.87,0
"2011-11-08","winter",0,11,4,0,2,1,4,"ClearOrPartlyCloudy",0.3,0.3333,0.87,0
"2011-11-08","winter",0,11,5,0,2,1,18,"ClearOrPartlyCloudy",0.3,0.3182,0.87,0.0896
"2011-11-08","winter",0,11,6,0,2,1,99,"ClearOrPartlyCloudy",0.3,0.3333,0.87,0
"2011-11-08","winter",0,11,7,0,2,1,323,"ClearOrPartlyCloudy",0.3,0.3182,0.87,0.1045
"2011-11-08","winter",0,11,8,0,2,1,466,"ClearOrPartlyCloudy",0.32,0.3333,0.93,0.1045
"2011-11-08","winter",0,11,9,0,2,1,191,"ClearOrPartlyCloudy",0.36,0.3788,0.87,0
"2011-11-08","winter",0,11,10,0,2,1,129,"ClearOrPartlyCloudy",0.42,0.4242,0.71,0.0896
"2011-11-08","winter",0,11,11,0,2,1,147,"ClearOrPartlyCloudy",0.46,0.4545,0.63,0.1343
"2011-11-08","winter",0,11,12,0,2,1,203,"ClearOrPartlyCloudy",0.52,0.5,0.52,0.1343
"2011-11-08","winter",0,11,13,0,2,1,196,"ClearOrPartlyCloudy",0.54,0.5152,0.49,0.1642
"2011-11-08","winter",0,11,14,0,2,1,161,"ClearOrPartlyCloudy",0.56,0.5303,0.46,0.1045
"2011-11-08","winter",0,11,15,0,2,1,188,"ClearOrPartlyCloudy",0.58,0.5455,0.46,0.1045
"2011-11-08","winter",0,11,16,0,2,1,289,"ClearOrPartlyCloudy",0.56,0.5303,0.46,0.1343
"2011-11-08","winter",0,11,17,0,2,1,499,"ClearOrPartlyCloudy",0.52,0.5,0.43,0.1642
"2011-11-08","winter",0,11,18,0,2,1,462,"ClearOrPartlyCloudy",0.48,0.4697,0.55,0.1343
"2011-11-08","winter",0,11,19,0,2,1,278,"ClearOrPartlyCloudy",0.46,0.4545,0.59,0
"2011-11-08","winter",0,11,20,0,2,1,181,"ClearOrPartlyCloudy",0.4,0.4091,0.76,0
"2011-11-08","winter",0,11,21,0,2,1,182,"ClearOrPartlyCloudy",0.4,0.4091,0.76,0
"2011-11-08","winter",0,11,22,0,2,1,108,"ClearOrPartlyCloudy",0.36,0.3788,0.87,0
"2011-11-08","winter",0,11,23,0,2,1,48,"ClearOrPartlyCloudy",0.36,0.3788,0.81,0
"2011-11-09","winter",0,11,0,0,3,1,13,"ClearOrPartlyCloudy",0.36,0.3788,0.87,0
"2011-11-09","winter",0,11,1,0,3,1,10,"ClearOrPartlyCloudy",0.34,0.3636,0.87,0
"2011-11-09","winter",0,11,2,0,3,1,5,"ClearOrPartlyCloudy",0.32,0.3485,0.93,0
"2011-11-09","winter",0,11,3,0,3,1,4,"ClearOrPartlyCloudy",0.32,0.3485,0.93,0
"2011-11-09","winter",0,11,4,0,3,1,4,"ClearOrPartlyCloudy",0.32,0.3485,0.87,0
"2011-11-09","winter",0,11,5,0,3,1,28,"ClearOrPartlyCloudy",0.3,0.3333,0.87,0
"2011-11-09","winter",0,11,6,0,3,1,98,"ClearOrPartlyCloudy",0.3,0.3333,0.87,0
"2011-11-09","winter",0,11,7,0,3,1,300,"ClearOrPartlyCloudy",0.3,0.3333,0.87,0
"2011-11-09","winter",0,11,8,0,3,1,456,"ClearOrPartlyCloudy",0.32,0.3485,0.93,0
"2011-11-09","winter",0,11,9,0,3,1,219,"ClearOrPartlyCloudy",0.34,0.3636,0.93,0
"2011-11-09","winter",0,11,10,0,3,1,105,"ClearOrPartlyCloudy",0.4,0.4091,0.76,0.1045
"2011-11-09","winter",0,11,11,0,3,1,152,"ClearOrPartlyCloudy",0.46,0.4545,0.67,0.1642
"2011-11-09","winter",0,11,12,0,3,1,180,"ClearOrPartlyCloudy",0.5,0.4848,0.51,0.1642
"2011-11-09","winter",0,11,13,0,3,1,167,"ClearOrPartlyCloudy",0.5,0.4848,0.51,0.1642
"2011-11-09","winter",0,11,14,0,3,1,179,"ClearOrPartlyCloudy",0.52,0.5,0.48,0.1642
"2011-11-09","winter",0,11,15,0,3,1,151,"ClearOrPartlyCloudy",0.52,0.5,0.45,0.2239
"2011-11-09","winter",0,11,16,0,3,1,281,"ClearOrPartlyCloudy",0.52,0.5,0.48,0.194
"2011-11-09","winter",0,11,17,0,3,1,485,"ClearOrPartlyCloudy",0.46,0.4545,0.63,0.1045
"2011-11-09","winter",0,11,18,0,3,1,408,"ClearOrPartlyCloudy",0.44,0.4394,0.67,0.1045
"2011-11-09","winter",0,11,19,0,3,1,304,"ClearOrPartlyCloudy",0.44,0.4394,0.72,0.1045
"2011-11-09","winter",0,11,20,0,3,1,219,"ClearOrPartlyCloudy",0.44,0.4394,0.77,0
"2011-11-09","winter",0,11,21,0,3,1,161,"ClearOrPartlyCloudy",0.4,0.4091,0.87,0
"2011-11-09","winter",0,11,22,0,3,1,114,"ClearOrPartlyCloudy",0.4,0.4091,0.87,0
"2011-11-09","winter",0,11,23,0,3,1,66,"ClearOrPartlyCloudy",0.38,0.3939,0.87,0
"2011-11-10","winter",0,11,0,0,4,1,24,"ClearOrPartlyCloudy",0.4,0.4091,0.87,0
"2011-11-10","winter",0,11,1,0,4,1,11,"Misty",0.4,0.4091,0.87,0
"2011-11-10","winter",0,11,2,0,4,1,5,"Misty",0.38,0.3939,0.94,0
"2011-11-10","winter",0,11,3,0,4,1,11,"ClearOrPartlyCloudy",0.38,0.3939,0.94,0.0896
"2011-11-10","winter",0,11,4,0,4,1,3,"ClearOrPartlyCloudy",0.38,0.3939,0.94,0.0896
"2011-11-10","winter",0,11,5,0,4,1,23,"Misty",0.36,0.3485,1,0.1343
"2011-11-10","winter",0,11,6,0,4,1,114,"Misty",0.36,0.3485,1,0.1343
"2011-11-10","winter",0,11,7,0,4,1,272,"Misty",0.38,0.3939,0.94,0.1642
"2011-11-10","winter",0,11,8,0,4,1,436,"Misty",0.4,0.4091,0.94,0.0896
"2011-11-10","winter",0,11,9,0,4,1,211,"Misty",0.42,0.4242,0.94,0.1045
"2011-11-10","winter",0,11,10,0,4,1,117,"Misty",0.44,0.4394,0.88,0.2239
"2011-11-10","winter",0,11,11,0,4,1,108,"Misty",0.46,0.4545,0.67,0.3881
"2011-11-10","winter",0,11,12,0,4,1,167,"Misty",0.42,0.4242,0.67,0.3582
"2011-11-10","winter",0,11,13,0,4,1,96,"LightSnowOrRain",0.36,0.3333,0.81,0.3582
"2011-11-10","winter",0,11,14,0,4,1,64,"LightSnowOrRain",0.36,0.3333,0.87,0.2836
"2011-11-10","winter",0,11,15,0,4,1,62,"LightSnowOrRain",0.36,0.3333,0.81,0.2985
"2011-11-10","winter",0,11,16,0,4,1,73,"LightSnowOrRain",0.36,0.3485,0.81,0.2239
"2011-11-10","winter",0,11,17,0,4,1,177,"LightSnowOrRain",0.36,0.3485,0.81,0.2239
"2011-11-10","winter",0,11,18,0,4,1,273,"Misty",0.36,0.3485,0.81,0.1642
"2011-11-10","winter",0,11,19,0,4,1,211,"Misty",0.36,0.3485,0.71,0.2239
"2011-11-10","winter",0,11,20,0,4,1,168,"Misty",0.36,0.3333,0.62,0.2836
"2011-11-10","winter",0,11,21,0,4,1,136,"ClearOrPartlyCloudy",0.36,0.3333,0.57,0.2537
"2011-11-10","winter",0,11,22,0,4,1,89,"ClearOrPartlyCloudy",0.36,0.3333,0.53,0.2836
"2011-11-10","winter",0,11,23,0,4,1,82,"Misty",0.34,0.3333,0.57,0.1642
"2011-11-11","winter",0,11,0,1,5,0,66,"ClearOrPartlyCloudy",0.34,0.3182,0.53,0.2537
"2011-11-11","winter",0,11,1,1,5,0,19,"ClearOrPartlyCloudy",0.32,0.303,0.57,0.3284
"2011-11-11","winter",0,11,2,1,5,0,11,"ClearOrPartlyCloudy",0.32,0.2879,0.57,0.2836
"2011-11-11","winter",0,11,3,1,5,0,6,"ClearOrPartlyCloudy",0.3,0.2879,0.61,0.194
"2011-11-11","winter",0,11,4,1,5,0,8,"ClearOrPartlyCloudy",0.3,0.2879,0.61,0.194
"2011-11-11","winter",0,11,5,1,5,0,13,"ClearOrPartlyCloudy",0.3,0.2879,0.49,0.2537
"2011-11-11","winter",0,11,6,1,5,0,46,"ClearOrPartlyCloudy",0.28,0.2576,0.45,0.3284
"2011-11-11","winter",0,11,7,1,5,0,121,"ClearOrPartlyCloudy",0.28,0.2727,0.45,0.2537
"2011-11-11","winter",0,11,8,1,5,0,258,"ClearOrPartlyCloudy",0.3,0.2727,0.42,0.3582
